"Plot Title: 20051878"
"#","Date Time, GMT+05:00","Temp, °C (LGR S/N: 20051878, SEN S/N: 20051878)","Intensity, Lux (LGR S/N: 20051878, SEN S/N: 20051878)"
1,04/01/17 06:00:00 AM,22.812,0.0
2,04/01/17 06:15:00 AM,22.812,0.0
3,04/01/17 06:30:00 AM,22.812,0.0
4,04/01/17 06:45:00 AM,22.812,0.0
5,04/01/17 07:00:00 AM,22.812,0.0
6,04/01/17 07:15:00 AM,22.812,0.0
7,04/01/17 07:30:00 AM,22.717,0.0
8,04/01/17 07:45:00 AM,22.717,0.0
9,04/01/17 08:00:00 AM,22.621,0.0
10,04/01/17 08:15:00 AM,22.525,0.0
11,04/01/17 08:30:00 AM,22.429,0.0
12,04/01/17 08:45:00 AM,22.429,0.0
13,04/01/17 09:00:00 AM,22.238,0.0
14,04/01/17 09:15:00 AM,22.142,0.0
15,04/01/17 09:30:00 AM,22.046,0.0
16,04/01/17 09:45:00 AM,21.951,0.0
17,04/01/17 10:00:00 AM,21.855,0.0
18,04/01/17 10:15:00 AM,22.333,0.0
19,04/01/17 10:30:00 AM,22.812,0.0
20,04/01/17 10:45:00 AM,23.100,0.0
21,04/01/17 11:00:00 AM,23.484,0.0
22,04/01/17 11:15:00 AM,24.255,0.0
23,04/01/17 11:30:00 AM,24.835,0.0
24,04/01/17 11:45:00 AM,25.222,0.0
25,04/01/17 12:00:00 PM,25.610,0.0
26,04/01/17 12:15:00 PM,26.000,0.0
27,04/01/17 12:30:00 PM,26.195,0.0
28,04/01/17 12:45:00 PM,26.488,0.0
29,04/01/17 01:00:00 PM,27.075,0.0
30,04/01/17 01:15:00 PM,27.567,0.0
31,04/01/17 01:30:00 PM,28.159,0.0
32,04/01/17 01:45:00 PM,28.555,0.0
33,04/01/17 02:00:00 PM,28.754,0.0
34,04/01/17 02:15:00 PM,28.953,0.0
35,04/01/17 02:30:00 PM,29.053,0.0
36,04/01/17 02:45:00 PM,29.152,0.0
37,04/01/17 03:00:00 PM,29.252,0.0
38,04/01/17 03:15:00 PM,29.352,0.0
39,04/01/17 03:30:00 PM,29.352,0.0
40,04/01/17 03:45:00 PM,29.452,0.0
41,04/01/17 04:00:00 PM,29.652,0.0
42,04/01/17 04:15:00 PM,29.953,0.0
43,04/01/17 04:30:00 PM,30.457,0.0
44,04/01/17 04:45:00 PM,30.963,0.0
45,04/01/17 05:00:00 PM,31.574,0.0
46,04/01/17 05:15:00 PM,32.291,0.0
47,04/01/17 05:30:00 PM,32.704,0.0
48,04/01/17 05:45:00 PM,32.911,0.0
49,04/01/17 06:00:00 PM,32.911,0.0
50,04/01/17 06:15:00 PM,32.911,0.0
51,04/01/17 06:30:00 PM,32.807,0.0
52,04/01/17 06:45:00 PM,32.704,0.0
53,04/01/17 07:00:00 PM,32.600,0.0
54,04/01/17 07:15:00 PM,32.394,0.0
55,04/01/17 07:30:00 PM,32.291,0.0
56,04/01/17 07:45:00 PM,32.086,0.0
57,04/01/17 08:00:00 PM,31.983,0.0
58,04/01/17 08:15:00 PM,31.880,0.0
