Plot Title: 20058353,,,
#,"Date Time, GMT+05:00","Temp, øC (LGR S/N: 20058353, SEN S/N: 20058353)","Intensity, Lux (LGR S/N: 20058353, SEN S/N: 20058353)"
505,04/07/2017 00:00,29.452,0
506,04/07/2017 00:15,29.452,0
507,04/07/2017 00:30,29.452,0
508,04/07/2017 00:45,29.452,0
509,04/07/2017 01:00,29.452,0
510,04/07/2017 01:15,29.452,0
511,04/07/2017 01:30,29.452,0
512,04/07/2017 01:45,29.452,0
513,04/07/2017 02:00,29.452,0
514,04/07/2017 02:15,29.452,0
515,04/07/2017 02:30,29.452,0
516,04/07/2017 02:45,29.452,0
517,04/07/2017 03:00,29.452,0
518,04/07/2017 03:15,29.452,0
519,04/07/2017 03:30,29.452,0
520,04/07/2017 03:45,29.452,0
521,04/07/2017 04:00,29.452,0
522,04/07/2017 04:15,29.452,0
523,04/07/2017 04:30,29.452,0
524,04/07/2017 04:45,29.352,0
525,04/07/2017 05:00,29.352,0
526,04/07/2017 05:15,29.252,0
527,04/07/2017 05:30,29.252,0
528,04/07/2017 05:45,29.352,0
529,04/07/2017 06:00,29.252,21.5
530,04/07/2017 06:15,29.252,236.8
531,04/07/2017 06:30,29.352,688.9
532,04/07/2017 06:45,29.352,1377.8
533,04/07/2017 07:00,29.352,1980.6
534,04/07/2017 07:15,29.452,4822.3
535,04/07/2017 07:30,29.352,1808.3
536,04/07/2017 07:45,29.652,5511.1
537,04/07/2017 08:00,29.652,7577.8
538,04/07/2017 08:15,29.752,8611.2
539,04/07/2017 08:30,29.853,9300.1
540,04/07/2017 08:45,29.953,12400.1
541,04/07/2017 09:00,30.054,15844.5
542,04/07/2017 09:15,30.154,19289
543,04/07/2017 09:30,30.154,14466.8
544,04/07/2017 09:45,30.154,16533.4
545,04/07/2017 10:00,30.255,22044.6
546,04/07/2017 10:15,30.255,22044.6
547,04/07/2017 10:30,30.356,23422.4
548,04/07/2017 10:45,30.558,14466.8
549,04/07/2017 11:00,30.558,22044.6
550,04/07/2017 11:15,30.659,19289
551,04/07/2017 11:30,30.457,21355.7
552,04/07/2017 11:45,30.659,20666.8
553,04/07/2017 12:00,30.558,19289
554,04/07/2017 12:15,30.659,14466.8
555,04/07/2017 12:30,30.558,16533.4
556,04/07/2017 12:45,30.659,21355.7
557,04/07/2017 13:00,30.558,15844.5
558,04/07/2017 13:15,30.457,23422.4
559,04/07/2017 13:30,30.659,19289
560,04/07/2017 13:45,30.558,14466.8
561,04/07/2017 14:00,30.76,11022.3
562,04/07/2017 14:15,30.76,13089
563,04/07/2017 14:30,30.659,13777.9
564,04/07/2017 14:45,30.255,8611.2
565,04/07/2017 15:00,30.356,6200
566,04/07/2017 15:15,30.659,5511.1
567,04/07/2017 15:30,30.558,7233.4
568,04/07/2017 15:45,30.154,5338.9
569,04/07/2017 16:00,30.054,4133.4
570,04/07/2017 16:15,30.054,3444.5
571,04/07/2017 16:30,29.953,2927.8
572,04/07/2017 16:45,30.154,2325
573,04/07/2017 17:00,29.953,1808.3
574,04/07/2017 17:15,29.953,1377.8
575,04/07/2017 17:30,29.853,925.7
576,04/07/2017 17:45,29.953,602.8
577,04/07/2017 18:00,30.356,269.1
578,04/07/2017 18:15,30.154,53.8
579,04/07/2017 18:30,30.154,0
580,04/07/2017 18:45,30.659,0
581,04/07/2017 19:00,29.953,0
582,04/07/2017 19:15,29.953,0
583,04/07/2017 19:30,30.255,0
584,04/07/2017 19:45,30.255,0
585,04/07/2017 20:00,30.054,0
586,04/07/2017 20:15,30.054,0
