22.7605	8.6517
22.7356	8.6017
22.7356	8.5518
22.7356	8.5019
22.7106	8.4520
22.7106	8.3771
22.6856	8.3272
22.6856	8.2773
22.6607	8.2274
22.6108	8.2024
22.5359	8.1775
22.4860	8.1775
22.4361	8.1775
22.3862	8.1775
22.3363	8.2024
22.3113	8.2524
22.2863	8.3023
22.2614	8.3522
22.2115	8.3522
22.1616	8.3522
22.1116	8.3522
22.0617	8.3522
22.0368	8.4270
22.0368	8.4770
22.0617	8.5269
22.0617	8.5768
22.0617	8.6267
22.0867	8.7016
22.0617	8.6766
22.0118	8.6517
21.9369	8.6017
21.8870	8.5768
21.8371	8.5768
21.7872	8.6017
21.7623	8.6517
21.7373	8.7016
21.7623	8.7764
21.7872	8.8264
21.8122	8.8763
21.8371	8.9262
21.8371	8.9761
21.8371	9.0510
21.7872	9.0510
21.7872	9.1009
21.7872	9.1758
21.8122	9.2257
21.8371	9.2756
21.8621	9.3255
21.8870	9.3754
21.9120	9.4503
21.9120	9.5002
21.9120	9.5501
21.9120	9.6000
21.9120	9.6499
21.9120	9.6998
21.8621	9.7747
21.8122	9.7747
21.7623	9.7747
21.7123	9.7747
21.6624	9.7747
21.6125	9.7248
21.5876	9.6499
21.5876	9.6000
21.5626	9.5501
21.5626	9.5002
21.5626	9.4503
21.5376	9.4004
21.5376	9.3255
21.5376	9.2756
21.5376	9.2257
21.4877	9.2007
21.4378	9.2257
21.3879	9.2756
21.3380	9.3005
21.2881	9.3005
21.2881	9.2756
21.2382	9.2257
21.1882	9.1758
21.1633	9.1258
21.1383	9.0759
21.0884	9.0011
21.0385	9.0011
20.9886	9.0260
20.9636	9.0759
20.9636	9.1258
20.9636	9.1758
20.9636	9.2257
20.9636	9.3005
20.9636	9.3504
20.9636	9.4004
20.9387	9.4004
20.8888	9.4004
20.8389	9.4503
20.8389	9.5002
20.8389	9.5751
20.8389	9.6250
20.8139	9.6499
20.7640	9.6499
20.7390	9.6998
20.7390	9.7747
20.7390	9.8246
20.7390	9.8745
20.7390	9.9245
20.7889	9.9744
20.8139	10.0492
20.8389	10.0991
20.8638	10.1491
20.8888	10.1990
20.8888	10.2489
20.9137	10.3238
20.9137	10.3737
20.9137	10.4236
20.8638	10.4485
20.8139	10.4485
20.7640	10.4485
20.7390	10.4236
20.7390	10.3737
20.7390	10.3238
20.7141	10.2738
20.7141	10.2239
20.7141	10.1491
20.7141	10.0991
20.6891	10.0492
20.6642	9.9993
20.6642	9.9494
20.6392	9.8995
20.5893	9.8995
20.5394	9.8995
20.4895	9.8995
20.4395	9.8745
20.4395	9.8246
20.3896	9.7498
20.3647	9.6998
20.3397	9.6499
20.2898	9.6000
20.2399	9.5251
20.2149	9.4752
20.2149	9.4253
20.1650	9.4253
20.0902	9.4253
20.0402	9.4253
19.9903	9.4752
19.9404	9.5251
19.8905	9.6000
19.8655	9.6499
19.8905	9.6998
19.9404	9.7248
19.9903	9.7997
19.9903	9.8496
20.0153	9.8995
19.9903	9.9494
19.9404	9.9494
19.8905	9.9494
19.8156	9.9744
19.8156	10.0243
19.8406	10.0742
19.8655	10.1491
19.9155	10.1990
19.9654	10.2489
20.0153	10.3238
20.0402	10.3737
